user_id,timestamp,event_type,purchase_amount,session_duration
U01770,2024-01-10 11:17:28,cart,0.0,24.2
U01770,2024-01-11 03:40:23,cart,0.0,0.5
U01770,2024-01-11 05:39:47,purchase,82.34,6.6
U01770,2024-01-12 05:34:32,cart,0.0,17.9
U01770,2024-01-14 08:37:05,view,0.0,3.7
U01770,2024-01-16 08:24:29,purchase,127.12,4.1
U01770,2024-01-19 06:32:52,cart,0.0,6.7
U01770,2024-01-22 14:27:50,cart,0.0,0.5
U01770,2024-01-23 01:20:12,purchase,152.89,27.3
U01770,2024-01-23 03:59:58,view,0.0,11.9
U01770,2024-01-24 09:42:22,purchase,233.28,6.7
U01770,2024-01-24 13:24:23,cart,0.0,3.1
U01770,2024-01-24 19:54:38,view,0.0,17.3
U01770,2024-01-25 11:35:49,purchase,92.35,3.5
U01770,2024-01-26 12:41:45,purchase,104.89,1.3
U01770,2024-01-27 06:58:50,cart,0.0,6.4
U01770,2024-01-27 22:54:52,cart,0.0,4.9
U01770,2024-01-30 04:45:23,purchase,207.05,4.5
U01770,2024-01-30 18:51:30,purchase,204.91,0.5
U01770,2024-02-02 04:08:27,cart,0.0,10.3
U01770,2024-02-07 02:09:11,view,0.0,0.9
U01770,2024-02-09 02:26:11,cart,0.0,6.4
U01770,2024-02-09 08:46:46,view,0.0,5.4
U01770,2024-02-09 23:24:21,cart,0.0,15.7
U01770,2024-02-14 03:34:41,purchase,107.69,5.2
U01770,2024-02-14 14:55:34,cart,0.0,38.0
U01770,2024-02-15 20:47:31,purchase,67.56,1.9
U01770,2024-02-16 12:10:34,cart,0.0,12.4
U01770,2024-02-17 05:50:21,cart,0.0,4.1
U01770,2024-02-18 00:46:36,purchase,109.75,9.5
U01770,2024-02-18 16:42:55,purchase,246.04,7.4
U01770,2024-02-22 18:48:39,purchase,121.89,6.0
U01770,2024-02-24 01:46:40,cart,0.0,2.3
U01770,2024-02-24 20:28:59,purchase,93.6,17.9
U01770,2024-02-26 04:48:57,purchase,50.84,8.0
U01770,2024-02-26 11:10:45,cart,0.0,14.7
U01770,2024-02-28 00:32:20,purchase,130.84,4.2
U01770,2024-02-28 01:53:09,cart,0.0,1.8
U01770,2024-02-28 09:00:31,cart,0.0,6.1
U01770,2024-03-04 15:20:02,cart,0.0,12.2
U01770,2024-03-05 01:38:47,cart,0.0,5.8
U01770,2024-03-05 06:38:10,purchase,96.11,3.8
U01770,2024-03-05 09:16:35,cart,0.0,14.7
U01770,2024-03-05 17:52:55,purchase,152.67,7.1
U01770,2024-03-06 08:35:36,cart,0.0,13.4
U01770,2024-03-06 12:11:49,cart,0.0,10.0
U01770,2024-03-09 22:49:51,purchase,62.04,5.3
U01770,2024-03-10 03:02:59,purchase,109.6,10.0
U01770,2024-03-10 06:25:38,view,0.0,2.7
U01770,2024-03-10 07:48:11,purchase,285.82,8.8
U01770,2024-03-14 23:22:08,cart,0.0,19.8
U01770,2024-03-15 19:20:04,cart,0.0,0.5
U01770,2024-03-16 19:40:10,purchase,91.36,7.7
U01770,2024-03-19 14:58:52,cart,0.0,5.0
U01770,2024-03-20 00:54:40,cart,0.0,8.9
U01770,2024-03-21 05:11:32,purchase,75.88,6.1
U01770,2024-03-22 06:07:35,purchase,336.81,0.8
U01770,2024-03-28 15:38:30,cart,0.0,25.8
U01770,2024-03-29 02:30:30,cart,0.0,3.1
U01770,2024-03-30 21:01:29,cart,0.0,8.3
U01770,2024-04-02 04:12:18,cart,0.0,2.0
U01770,2024-04-03 21:06:31,purchase,134.41,4.5
U01770,2024-04-05 17:11:18,cart,0.0,1.6
U01770,2024-04-06 22:45:57,cart,0.0,6.7
U01770,2024-04-07 01:24:58,cart,0.0,0.8
U01770,2024-04-09 21:42:32,purchase,253.29,18.3
U01770,2024-04-10 14:43:36,cart,0.0,6.5
U01770,2024-04-11 01:42:04,view,0.0,9.0
U01770,2024-04-13 18:01:48,purchase,38.45,6.6
U01770,2024-04-14 01:43:07,purchase,184.17,0.7
U01770,2024-04-14 20:08:14,cart,0.0,13.8
U01770,2024-04-19 13:22:37,cart,0.0,0.5
U01770,2024-04-20 12:59:59,cart,0.0,16.6
U01770,2024-04-20 18:40:51,cart,0.0,1.2
U01770,2024-04-21 01:09:34,purchase,61.8,4.9
U01770,2024-04-24 23:44:12,purchase,160.47,0.5
U01770,2024-04-26 17:45:48,cart,0.0,8.1
U01770,2024-04-27 13:14:27,purchase,296.52,0.6
U01770,2024-04-27 14:37:03,cart,0.0,5.3
U01770,2024-04-28 11:39:27,cart,0.0,2.4
U01770,2024-04-30 07:37:43,cart,0.0,20.1
U01770,2024-05-01 22:07:36,cart,0.0,5.6
U01770,2024-05-01 23:21:52,cart,0.0,8.9
U01770,2024-05-05 13:47:42,cart,0.0,0.5
U01770,2024-05-09 03:44:47,purchase,146.21,4.8
U01770,2024-05-09 13:20:53,cart,0.0,0.5
U01770,2024-05-10 02:41:04,purchase,133.4,16.6
U01770,2024-05-10 18:34:49,view,0.0,16.3
U01770,2024-05-11 20:53:53,cart,0.0,1.8
U01770,2024-05-12 01:33:14,cart,0.0,10.4
U01770,2024-05-15 09:43:38,cart,0.0,4.6
U01770,2024-05-15 11:13:42,purchase,411.5,17.9
U01770,2024-05-17 23:19:06,purchase,157.79,2.8
U01771,2023-12-07 17:04:20,view,0.0,2.9
U01771,2023-12-12 08:34:19,view,0.0,3.1
U01771,2023-12-14 12:12:35,view,0.0,1.5
U01771,2023-12-30 07:13:31,view,0.0,1.0
U01771,2024-01-06 00:34:16,view,0.0,12.1
U01771,2024-01-07 23:30:46,view,0.0,3.6
U01771,2024-01-15 21:59:10,purchase,17.08,5.2
U01771,2024-01-26 12:03:09,view,0.0,60.0
U01771,2024-01-31 02:01:54,view,0.0,15.9
U01771,2024-02-24 09:24:03,view,0.0,4.5
U01771,2024-03-04 03:57:18,view,0.0,25.5
U01771,2024-03-09 20:12:53,cart,0.0,5.1
U01771,2024-03-23 17:49:55,view,0.0,21.3
U01771,2024-04-01 12:01:26,purchase,56.5,19.9
U01771,2024-04-07 18:45:28,view,0.0,10.2
U01771,2024-04-11 23:32:06,view,0.0,5.2
U01771,2024-04-18 19:21:51,view,0.0,1.6
U01771,2024-04-20 21:19:32,view,0.0,1.6
U01771,2024-04-21 13:27:35,view,0.0,2.7
U01771,2024-05-07 05:25:15,purchase,21.36,0.8
U01771,2024-05-16 15:03:41,view,0.0,0.5
U01771,2024-05-20 23:49:16,view,0.0,7.7
U01772,2023-12-06 22:46:43,purchase,26.48,21.9
U01772,2023-12-07 05:12:09,cart,0.0,15.3
U01772,2023-12-07 07:57:12,cart,0.0,4.9
U01772,2023-12-09 02:24:29,view,0.0,10.2
U01772,2023-12-09 03:36:28,view,0.0,5.2
U01772,2023-12-10 17:21:40,view,0.0,1.6
U01772,2023-12-16 04:06:21,view,0.0,1.8
U01772,2023-12-17 16:36:13,purchase,6.46,6.2
U01772,2023-12-19 06:25:32,view,0.0,17.6
U01772,2023-12-22 05:39:17,cart,0.0,16.7
U01772,2023-12-23 04:07:59,cart,0.0,0.5
U01772,2023-12-24 12:52:30,view,0.0,2.4
U01772,2023-12-24 16:12:08,cart,0.0,16.0
U01772,2023-12-25 10:14:22,view,0.0,10.1
U01772,2023-12-25 17:48:22,view,0.0,4.3
U01772,2023-12-26 02:08:38,purchase,44.2,2.2
U01772,2023-12-26 03:22:39,cart,0.0,10.6
U01772,2023-12-26 18:21:04,view,0.0,25.7
U01772,2023-12-27 03:43:15,purchase,65.32,10.2
U01772,2023-12-29 02:10:49,view,0.0,1.0
U01772,2024-01-07 09:46:59,view,0.0,21.0
U01772,2024-01-08 01:58:39,cart,0.0,0.8
U01772,2024-01-10 06:41:41,view,0.0,8.1
U01772,2024-01-11 04:53:21,view,0.0,3.0
U01772,2024-01-12 05:36:04,view,0.0,7.4
U01772,2024-01-12 10:38:04,view,0.0,5.9
U01772,2024-01-20 15:57:46,view,0.0,7.9
U01772,2024-01-24 06:21:22,view,0.0,1.4
U01772,2024-01-29 17:14:55,view,0.0,9.4
U01772,2024-01-31 21:27:52,view,0.0,2.1
U01772,2024-02-04 14:37:27,view,0.0,15.3
U01772,2024-02-07 21:33:05,view,0.0,7.5
U01772,2024-02-13 07:43:56,purchase,34.24,0.8
U01772,2024-02-14 08:22:52,cart,0.0,2.5
U01772,2024-02-21 05:46:44,view,0.0,5.2
U01772,2024-02-23 14:50:44,cart,0.0,5.0
U01772,2024-02-23 20:46:42,purchase,41.1,6.8
U01772,2024-03-02 10:31:54,view,0.0,0.5
U01772,2024-03-04 07:44:00,cart,0.0,6.7
U01772,2024-03-09 18:22:10,purchase,27.97,11.4
U01772,2024-03-11 17:28:41,view,0.0,35.6
U01772,2024-03-12 17:23:24,purchase,66.07,7.0
U01772,2024-03-13 16:00:13,view,0.0,2.6
U01772,2024-03-15 04:25:59,cart,0.0,1.8
U01772,2024-03-16 19:34:15,purchase,54.0,0.5
U01772,2024-03-18 09:35:54,cart,0.0,3.3
U01772,2024-03-18 20:30:09,view,0.0,6.3
U01772,2024-03-24 12:03:13,view,0.0,8.4
U01772,2024-03-28 22:54:14,view,0.0,35.0
U01772,2024-03-29 20:52:30,view,0.0,2.0
U01772,2024-04-06 09:45:43,cart,0.0,5.5
U01772,2024-04-07 05:40:20,view,0.0,5.7
U01772,2024-04-11 15:03:17,view,0.0,5.3
U01772,2024-04-12 18:47:01,view,0.0,27.7
U01772,2024-04-14 09:30:35,view,0.0,5.0
U01772,2024-04-20 00:18:17,cart,0.0,3.3
U01772,2024-04-20 08:59:14,purchase,29.96,0.9
U01772,2024-04-22 16:34:35,cart,0.0,12.9
U01772,2024-04-26 00:36:13,view,0.0,4.0
U01772,2024-04-29 19:56:59,cart,0.0,15.0
U01772,2024-05-01 00:20:19,cart,0.0,5.5
U01772,2024-05-01 21:54:54,view,0.0,6.6
U01772,2024-05-02 17:06:05,view,0.0,1.9
U01772,2024-05-04 06:25:50,view,0.0,27.8
U01772,2024-05-04 12:53:52,cart,0.0,4.8
U01772,2024-05-05 01:52:51,view,0.0,3.0
U01772,2024-05-05 08:33:34,view,0.0,1.9
U01772,2024-05-07 00:32:08,purchase,49.92,28.9
U01772,2024-05-11 15:48:38,cart,0.0,8.2
U01772,2024-05-13 23:10:21,view,0.0,4.7
U01772,2024-05-14 23:59:13,cart,0.0,3.7
U01773,2023-12-21 06:22:56,view,0.0,0.5
U01773,2024-01-21 06:53:15,view,0.0,0.5
U01773,2024-01-22 00:58:33,view,0.0,0.5
U01773,2024-02-15 14:20:26,view,0.0,8.8
U01773,2024-04-19 01:44:32,view,0.0,0.9
U01773,2024-04-25 00:57:53,view,0.0,21.1
U01773,2024-05-31 23:32:09,view,0.0,8.1
U01774,2023-12-17 08:56:09,view,0.0,6.9
U01774,2023-12-21 05:25:45,view,0.0,3.6
U01774,2023-12-22 18:08:59,cart,0.0,20.6
U01774,2023-12-30 04:42:31,view,0.0,0.5
U01774,2024-01-21 02:42:19,view,0.0,0.5
U01774,2024-01-31 17:29:39,view,0.0,7.0
U01774,2024-02-02 13:42:16,view,0.0,6.5
U01774,2024-02-02 20:49:52,view,0.0,7.3
U01774,2024-02-14 03:51:35,view,0.0,2.1
U01774,2024-03-20 12:47:19,cart,0.0,9.0
U01774,2024-03-31 17:26:51,view,0.0,1.5
U01774,2024-04-05 09:43:40,cart,0.0,1.0
U01774,2024-04-10 07:59:55,view,0.0,4.0
U01774,2024-04-23 14:03:58,view,0.0,5.3
U01774,2024-04-27 04:41:23,cart,0.0,14.8
U01774,2024-04-28 15:13:25,purchase,36.26,10.2
U01774,2024-05-04 08:30:41,view,0.0,13.7
U01774,2024-05-05 23:41:45,view,0.0,7.4
U01775,2023-12-04 02:00:01,view,0.0,6.3
U01775,2023-12-05 06:18:25,purchase,78.97,5.2
U01775,2023-12-11 20:22:15,cart,0.0,2.1
U01775,2023-12-14 12:47:12,purchase,29.76,1.8
U01775,2023-12-16 19:47:35,cart,0.0,41.4
U01775,2023-12-16 20:07:17,purchase,34.84,7.2
U01775,2023-12-17 05:12:51,cart,0.0,11.3
U01775,2023-12-17 14:19:31,view,0.0,6.6
U01775,2023-12-20 21:48:53,cart,0.0,0.9
U01775,2023-12-21 13:22:38,purchase,154.25,1.2
U01775,2023-12-25 20:04:53,purchase,45.85,8.7
U01775,2023-12-27 19:04:14,view,0.0,5.2
U01775,2023-12-29 02:40:41,purchase,22.51,5.2
U01775,2023-12-30 04:07:55,purchase,90.9,32.0
U01775,2023-12-30 19:27:18,view,0.0,20.6
U01775,2024-01-01 13:43:49,purchase,41.97,1.6
U01775,2024-01-02 13:55:42,view,0.0,7.2
U01775,2024-01-09 15:26:27,view,0.0,3.7
U01775,2024-01-12 02:52:18,view,0.0,6.0
U01775,2024-01-18 03:12:46,view,0.0,6.8
U01775,2024-01-26 15:51:11,purchase,48.16,6.4
U01775,2024-01-30 15:16:17,purchase,42.79,20.9
U01775,2024-01-30 23:37:54,view,0.0,0.5
U01775,2024-02-01 08:29:36,cart,0.0,6.2
U01775,2024-02-01 14:58:06,purchase,37.62,0.5
U01775,2024-02-02 21:45:44,view,0.0,2.6
U01775,2024-02-04 13:51:00,view,0.0,0.5
U01775,2024-02-05 06:36:41,view,0.0,0.5
U01775,2024-02-07 01:11:30,view,0.0,4.9
U01775,2024-02-10 16:33:32,view,0.0,5.8
U01775,2024-02-13 14:19:17,view,0.0,1.7
U01775,2024-02-16 20:41:34,view,0.0,0.8
U01775,2024-02-20 11:15:13,view,0.0,0.8
U01775,2024-02-21 06:34:26,view,0.0,3.9
U01775,2024-02-21 09:27:15,cart,0.0,6.2
U01775,2024-03-01 02:18:13,purchase,135.96,14.3
U01775,2024-03-03 08:47:28,purchase,60.49,13.8
U01775,2024-03-11 07:53:07,purchase,36.01,5.9
U01775,2024-03-18 03:10:27,cart,0.0,20.2
U01775,2024-03-18 09:19:18,view,0.0,0.5
U01775,2024-03-18 13:42:14,view,0.0,13.0
U01775,2024-03-21 12:16:04,view,0.0,0.5
U01775,2024-03-27 20:45:19,view,0.0,7.8
U01775,2024-04-01 08:32:38,view,0.0,2.6
U01775,2024-04-12 14:12:39,purchase,89.6,4.2
U01775,2024-04-13 06:05:48,cart,0.0,1.8
U01775,2024-04-14 23:59:05,cart,0.0,2.3
U01775,2024-04-15 14:01:56,cart,0.0,8.5
U01775,2024-04-16 16:15:46,view,0.0,10.5
U01775,2024-04-18 11:35:04,view,0.0,2.4
U01775,2024-04-19 10:46:44,purchase,52.57,7.1
U01775,2024-04-22 08:17:08,cart,0.0,2.3
U01775,2024-04-27 11:57:56,view,0.0,9.1
U01775,2024-04-29 03:26:00,view,0.0,7.0
U01775,2024-04-30 21:44:05,view,0.0,1.4
U01775,2024-05-05 05:53:35,purchase,53.18,19.2
U01775,2024-05-07 23:10:16,view,0.0,3.4
U01775,2024-05-08 20:21:28,view,0.0,1.7
U01775,2024-05-09 15:46:03,cart,0.0,3.2
U01775,2024-05-10 14:49:41,view,0.0,1.1
U01775,2024-05-12 01:21:16,cart,0.0,19.0
U01775,2024-05-23 23:17:47,cart,0.0,10.3
U01775,2024-05-24 17:18:40,view,0.0,3.3
U01775,2024-05-25 19:11:27,view,0.0,14.2
U01775,2024-05-26 23:37:49,cart,0.0,0.5
U01776,2023-12-05 16:24:03,cart,0.0,3.6
U01776,2023-12-05 21:26:22,purchase,121.98,0.6
U01776,2023-12-07 16:11:56,cart,0.0,6.9
U01776,2023-12-08 04:09:04,purchase,116.14,5.4
U01776,2023-12-13 04:27:09,purchase,202.72,5.2
U01776,2023-12-16 09:33:24,cart,0.0,7.0
U01776,2023-12-17 06:24:50,view,0.0,0.5
U01776,2023-12-17 09:55:50,view,0.0,5.6
U01776,2023-12-18 17:08:55,cart,0.0,7.7
U01776,2023-12-23 08:54:58,cart,0.0,0.5
U01776,2023-12-24 20:11:57,purchase,22.92,4.2
U01776,2023-12-27 05:25:56,purchase,196.05,2.3
U01776,2023-12-27 14:30:00,cart,0.0,14.2
U01776,2023-12-28 05:35:05,purchase,163.16,14.0
U01776,2023-12-31 12:32:26,purchase,30.88,12.7
U01776,2024-01-04 09:00:08,purchase,263.93,17.8
U01776,2024-01-04 21:50:34,cart,0.0,13.4
U01776,2024-01-05 05:41:34,cart,0.0,6.2
U01776,2024-01-05 14:24:32,cart,0.0,1.5
U01776,2024-01-05 18:22:04,cart,0.0,11.1
U01776,2024-01-10 20:32:37,purchase,71.68,0.5
U01776,2024-01-11 06:44:37,cart,0.0,9.6
U01776,2024-01-12 16:00:15,cart,0.0,2.5
U01776,2024-01-12 16:25:29,cart,0.0,37.8
U01776,2024-01-12 21:59:58,cart,0.0,2.6
U01776,2024-01-13 05:25:52,cart,0.0,3.6
U01776,2024-01-13 16:28:20,view,0.0,1.5
U01776,2024-01-13 23:44:42,cart,0.0,5.1
U01776,2024-01-14 07:10:36,view,0.0,2.2
U01776,2024-01-14 14:10:54,cart,0.0,2.6
U01776,2024-01-16 06:06:06,cart,0.0,0.5
U01776,2024-01-18 02:12:17,cart,0.0,1.5
U01776,2024-01-20 17:31:46,cart,0.0,3.4
U01776,2024-01-23 22:44:44,cart,0.0,1.0
U01776,2024-01-23 22:48:41,cart,0.0,6.1
U01776,2024-01-23 23:51:46,cart,0.0,20.2
U01776,2024-01-24 06:00:08,purchase,302.62,10.6
U01776,2024-01-25 11:28:59,purchase,155.68,0.5
U01776,2024-01-25 15:19:46,purchase,79.67,8.3
U01776,2024-01-26 11:53:32,cart,0.0,6.3
U01776,2024-01-27 00:10:29,cart,0.0,6.0
U01776,2024-01-27 04:16:07,view,0.0,10.5
U01776,2024-01-27 07:43:26,cart,0.0,21.8
U01776,2024-01-27 16:10:40,cart,0.0,0.6
U01776,2024-01-28 12:54:56,cart,0.0,1.9
U01776,2024-01-28 19:10:31,purchase,121.67,7.1
U01776,2024-01-30 08:52:08,cart,0.0,0.5
U01776,2024-01-30 20:14:34,cart,0.0,1.2
U01776,2024-02-03 16:53:34,purchase,85.86,12.1
U01776,2024-02-06 19:08:43,view,0.0,1.1
U01776,2024-02-09 05:30:18,cart,0.0,9.5
U01776,2024-02-11 01:47:49,cart,0.0,9.0
U01776,2024-02-12 02:08:48,cart,0.0,12.3
U01776,2024-02-12 02:10:50,cart,0.0,4.1
U01776,2024-02-12 11:44:14,purchase,90.9,14.1
U01776,2024-02-15 00:23:39,purchase,84.22,17.4
U01776,2024-02-21 02:05:17,cart,0.0,8.3
U01776,2024-02-21 13:42:21,view,0.0,4.5
U01776,2024-02-22 18:47:22,view,0.0,4.6
U01776,2024-03-01 10:13:44,cart,0.0,0.9
U01776,2024-03-03 11:14:32,purchase,57.2,0.6
U01776,2024-03-06 06:29:25,cart,0.0,2.1
U01776,2024-03-07 11:31:13,purchase,56.57,0.5
U01776,2024-03-07 23:04:01,purchase,97.47,6.8
U01776,2024-03-08 14:19:47,cart,0.0,15.5
U01776,2024-03-09 03:53:08,cart,0.0,6.0
U01776,2024-03-14 05:45:18,cart,0.0,7.0
U01776,2024-03-14 13:06:04,purchase,71.41,6.4
U01776,2024-03-14 13:26:05,purchase,205.71,2.1
U01776,2024-03-14 22:00:13,view,0.0,20.6
U01776,2024-03-17 21:30:02,purchase,83.85,3.3
U01776,2024-03-18 16:40:01,cart,0.0,4.7
U01776,2024-03-23 00:58:11,purchase,120.92,2.7
U01776,2024-03-25 05:32:49,cart,0.0,6.7
U01776,2024-03-26 05:43:15,view,0.0,1.3
U01776,2024-03-31 12:26:44,cart,0.0,0.7
U01776,2024-04-02 17:27:50,view,0.0,1.1
U01776,2024-04-03 22:53:18,purchase,162.29,23.2
U01776,2024-04-06 01:05:02,cart,0.0,3.5
U01776,2024-04-06 16:20:29,cart,0.0,1.0
U01776,2024-04-06 19:00:04,cart,0.0,1.8
U01776,2024-04-07 05:33:46,cart,0.0,1.0
U01776,2024-04-10 05:56:23,view,0.0,31.0
U01776,2024-04-11 01:01:13,cart,0.0,17.6
U01776,2024-04-12 02:48:31,purchase,138.8,3.5
U01776,2024-04-13 17:33:03,purchase,188.86,20.1
U01776,2024-04-15 23:49:00,cart,0.0,9.3
U01776,2024-04-18 10:35:56,purchase,104.4,8.2
U01776,2024-04-19 15:14:48,cart,0.0,3.6
U01776,2024-04-22 10:19:43,purchase,58.39,7.0
U01776,2024-04-24 13:19:38,cart,0.0,9.3
U01776,2024-04-26 13:16:16,purchase,148.48,13.6
U01776,2024-04-29 09:34:05,cart,0.0,8.7
U01776,2024-04-29 10:36:03,purchase,59.79,3.7
U01776,2024-04-30 01:21:44,purchase,345.04,26.8
U01776,2024-04-30 02:29:36,cart,0.0,2.9
U01776,2024-04-30 22:02:39,purchase,73.92,5.2
U01776,2024-05-01 11:25:29,view,0.0,15.6
U01776,2024-05-13 05:05:08,view,0.0,7.8
U01776,2024-05-16 06:28:47,purchase,131.4,6.5
U01776,2024-05-16 16:02:16,purchase,109.49,4.0
U01776,2024-05-18 08:50:32,cart,0.0,7.5
U01776,2024-05-22 13:18:14,view,0.0,2.5
U01776,2024-05-22 16:10:52,cart,0.0,1.8
U01776,2024-05-22 23:46:29,cart,0.0,19.6
U01776,2024-05-23 19:15:30,cart,0.0,4.9
U01776,2024-05-24 12:26:31,cart,0.0,4.9
U01776,2024-05-24 16:14:31,cart,0.0,4.9
U01776,2024-05-24 18:44:53,view,0.0,12.0
U01776,2024-05-26 00:39:17,cart,0.0,5.2
U01776,2024-05-27 23:30:01,cart,0.0,0.5
U01777,2023-12-16 21:48:15,view,0.0,9.8
U01777,2023-12-22 07:38:55,view,0.0,2.8
U01777,2023-12-23 17:47:20,view,0.0,3.5
U01777,2024-01-02 03:08:36,view,0.0,0.5
U01777,2024-02-18 10:55:07,view,0.0,3.1
U01777,2024-03-03 22:36:32,view,0.0,5.3
U01777,2024-03-06 07:48:19,cart,0.0,2.0
U01777,2024-04-12 06:45:11,view,0.0,8.4
U01777,2024-05-06 23:54:33,view,0.0,3.7
U01777,2024-05-12 23:52:41,cart,0.0,6.8
U01778,2023-12-04 05:43:34,purchase,132.71,13.8
U01778,2023-12-04 11:19:53,purchase,95.35,6.0
U01778,2023-12-06 09:30:41,purchase,106.12,26.5
U01778,2023-12-09 21:38:55,purchase,36.6,35.9
U01778,2023-12-10 11:13:16,cart,0.0,8.7
U01778,2023-12-11 13:27:34,purchase,384.69,10.8
U01778,2023-12-15 18:48:27,view,0.0,0.5
U01778,2023-12-16 00:55:51,cart,0.0,2.2
U01778,2023-12-17 15:05:06,purchase,124.02,10.5
U01778,2023-12-22 12:32:16,cart,0.0,5.6
U01778,2023-12-23 07:12:08,view,0.0,2.1
U01778,2023-12-23 12:19:51,cart,0.0,2.6
U01778,2023-12-24 05:26:47,cart,0.0,1.3
U01778,2023-12-26 06:14:04,cart,0.0,0.7
U01778,2023-12-26 21:13:11,purchase,184.95,2.2
U01778,2023-12-29 11:22:26,cart,0.0,3.9
U01778,2023-12-29 22:29:21,view,0.0,15.9
U01778,2023-12-31 04:13:09,view,0.0,9.9
U01778,2023-12-31 05:51:23,purchase,53.51,18.4
U01778,2024-01-02 03:38:07,cart,0.0,23.8
U01778,2024-01-02 10:48:03,purchase,126.89,15.9
U01778,2024-01-02 11:17:36,cart,0.0,20.3
U01778,2024-01-03 20:44:30,cart,0.0,0.5
U01778,2024-01-04 06:51:29,cart,0.0,14.8
U01778,2024-01-05 22:22:00,cart,0.0,10.6
U01778,2024-01-07 13:20:21,cart,0.0,5.4
U01778,2024-01-08 10:58:32,purchase,131.52,1.0
U01778,2024-01-10 03:39:26,view,0.0,1.8
U01778,2024-01-11 09:51:31,purchase,137.65,7.0
U01778,2024-01-12 08:46:14,cart,0.0,3.4
U01778,2024-01-13 17:20:26,cart,0.0,15.3
U01778,2024-01-15 01:37:25,cart,0.0,17.7
U01778,2024-01-15 19:07:04,cart,0.0,5.2
U01778,2024-01-17 17:03:43,purchase,42.17,3.2
U01778,2024-01-21 01:47:40,purchase,92.87,2.5
U01778,2024-01-21 03:25:06,purchase,87.98,5.9
U01778,2024-01-21 18:14:54,cart,0.0,11.5
U01778,2024-01-23 04:13:05,purchase,298.15,18.4
U01778,2024-01-23 17:39:00,cart,0.0,2.4
U01778,2024-01-25 22:01:30,purchase,139.11,16.4
U01778,2024-01-26 01:38:01,cart,0.0,11.7
U01778,2024-01-26 11:12:15,purchase,125.06,10.3
U01778,2024-01-30 11:11:08,cart,0.0,4.2
U01778,2024-01-30 22:20:36,purchase,79.67,5.4
U01778,2024-01-31 08:33:03,purchase,66.62,3.0
U01778,2024-01-31 16:39:17,purchase,205.64,3.9
U01778,2024-02-02 18:17:06,cart,0.0,0.7
U01778,2024-02-03 06:33:28,purchase,170.08,3.3
U01778,2024-02-04 08:42:11,purchase,44.17,3.4
U01778,2024-02-04 11:18:53,cart,0.0,5.4
U01778,2024-02-04 11:23:41,view,0.0,3.4
U01778,2024-02-04 15:26:11,view,0.0,0.5
U01778,2024-02-05 18:35:34,view,0.0,0.9
U01778,2024-02-06 14:32:33,view,0.0,10.2
U01778,2024-02-09 03:40:32,cart,0.0,19.3
U01778,2024-02-10 05:10:00,cart,0.0,4.5
U01778,2024-02-13 05:35:53,purchase,178.25,13.8
U01778,2024-02-14 09:04:12,cart,0.0,11.7
U01778,2024-02-14 17:36:19,cart,0.0,4.9
U01778,2024-02-14 17:37:55,cart,0.0,14.3
U01778,2024-02-20 01:16:57,cart,0.0,12.0
U01778,2024-02-20 14:47:35,view,0.0,0.5
U01778,2024-02-23 15:56:57,cart,0.0,4.4
U01778,2024-02-23 19:22:43,cart,0.0,13.4
U01778,2024-02-24 02:56:33,cart,0.0,10.2
U01778,2024-02-25 21:59:47,purchase,75.14,0.7
U01778,2024-02-26 05:37:12,cart,0.0,5.4
U01778,2024-02-27 06:26:03,cart,0.0,3.7
U01778,2024-02-27 13:29:28,purchase,242.72,3.7
U01778,2024-02-28 06:45:00,cart,0.0,1.1
U01778,2024-03-03 02:17:20,cart,0.0,10.5
U01778,2024-03-04 06:19:54,view,0.0,8.6
U01778,2024-03-06 11:21:30,cart,0.0,8.7
U01778,2024-03-07 12:43:13,purchase,78.87,7.4
U01778,2024-03-08 02:33:10,view,0.0,3.5
U01778,2024-03-09 06:55:39,purchase,67.84,6.4
U01778,2024-03-09 12:27:44,purchase,167.67,2.6
U01778,2024-03-09 20:57:11,cart,0.0,0.5
U01778,2024-03-10 09:37:21,cart,0.0,0.5
U01778,2024-03-10 21:10:20,cart,0.0,3.1
U01778,2024-03-11 07:11:12,cart,0.0,2.1
U01778,2024-03-11 07:28:11,cart,0.0,13.4
U01778,2024-03-13 10:23:34,purchase,241.32,9.9
U01778,2024-03-13 13:32:58,purchase,43.06,36.1
U01778,2024-03-13 17:34:05,cart,0.0,2.2
U01778,2024-03-13 19:59:22,cart,0.0,9.6
U01778,2024-03-13 21:57:15,view,0.0,0.5
U01778,2024-03-15 13:45:32,purchase,119.98,2.8
U01778,2024-03-16 20:48:00,purchase,175.77,9.5
U01778,2024-03-16 22:39:27,purchase,61.54,9.7
U01778,2024-03-17 17:59:31,purchase,265.89,8.5
U01778,2024-03-19 16:41:11,view,0.0,10.4
U01778,2024-03-25 06:29:24,cart,0.0,22.9
U01778,2024-03-29 05:39:56,view,0.0,7.4
U01778,2024-04-05 03:29:56,purchase,491.81,0.6
U01778,2024-04-07 11:50:12,cart,0.0,0.7
U01778,2024-04-07 22:12:31,view,0.0,8.6
U01778,2024-04-08 15:26:38,cart,0.0,15.1
U01778,2024-04-09 19:47:56,cart,0.0,11.9
U01778,2024-04-10 12:11:02,cart,0.0,3.6
U01778,2024-04-10 14:26:31,cart,0.0,17.6
U01778,2024-04-10 23:09:35,cart,0.0,1.4
