user_id,merchant_id,recency_days,frequency,monetary_value,session_failures,payment_friction_index,active_support_tickets,is_deleted,churned
2674-MIAHT,1,3,12,80.3,6,0.10332073842058538,0,False,0
2576-HXMPA,1,23,4,19.55,2,0.12310399259938651,0,False,0
7587-AOVVU,1,17,54,100.75,1,0.6667668667421544,2,False,0
5590-BYNII,1,64,44,100.75,7,0.8824306067465333,0,True,1
6898-MDLZW,1,15,48,53.75,0,0.18755917182155296,2,False,0
3237-AJGEH,1,36,6,31.0,7,0.14718238562080938,2,False,1
4707-YNOQA,1,9,102,25.6,2,0.26482663985447474,0,False,0
9357-UJRUN,1,15,72,58.35,0,0.7225737748573322,1,False,0
1591-NFNLQ,1,39,204,80.0,7,0.23488587652865128,0,False,1
8648-PFRMP,1,24,28,46.35,2,0.8354684209200786,0,False,0
7663-CUXZB,1,28,118,113.75,1,0.5262188181748,2,False,0
0258-NOKBL,1,29,6,90.4,4,0.5854495227754877,0,False,0
1163-VIPRI,1,3,260,109.3,2,0.5811238808224108,2,False,0
2815-CPTUL,1,54,15,70.25,8,0.30918640537485265,0,True,1
9348-ROUAI,1,27,236,90.3,2,0.19641084132416148,1,False,0
9443-JUBUO,1,19,216,65.25,0,0.34082208791369584,2,False,0
0596-BQCEQ,1,36,248,100.15,8,0.7363914118175907,0,True,1
1481-ZUWZA,1,50,84,94.5,7,0.1131055725971776,0,False,1
3043-TYBNO,1,20,6,60.65,0,0.3979365670174375,1,False,0
4830-FAXFM,1,1,38,24.1,2,0.17623126790712534,0,False,0
5906-BFOZT,1,21,2,19.5,2,0.22603310717635827,0,False,0
2960-NKRSO,1,17,96,85.95,2,0.8126342037437648,1,False,0
8996-ZROXE,1,13,228,53.5,1,0.6882520301272477,2,False,0
5598-IKHQQ,1,1,288,25.45,2,0.3335310762504621,0,False,0
0397-ZXWQF,1,10,134,20.5,2,0.23989960471565766,0,False,0
5266-PFRQK,1,15,156,20.85,2,0.3748201235718591,0,False,0
4674-HGNUA,1,27,142,89.9,1,0.3369822416215331,2,False,0
6765-MBQNU,1,27,52,26.0,0,0.19276839263010284,0,False,0
9786-IJYDL,1,7,105,113.2,1,0.384544066404628,2,False,0
1303-SRDOK,1,28,165,69.05,6,0.38831625802790637,0,False,0
3769-MHZNV,1,22,99,20.1,1,0.2245160667270233,0,False,0
6295-OSINB,1,18,216,109.65,2,0.6625530141093738,0,False,0
3308-MHOOC,1,16,2,19.2,0,0.3444305605641711,0,False,0
2309-OSFEU,1,67,40,33.9,12,0.3451902150614342,0,True,1
2207-QPJED,1,27,74,90.0,0,0.4966219458306916,1,False,0
4177-JPDFU,1,28,36,34.0,1,0.28870408991396246,1,False,0
2239-CFOUJ,1,18,4,20.4,1,0.3921097892351819,0,False,0
8046-DNVTL,1,27,248,38.6,0,0.16940414433885137,1,False,0
2209-XADXF,1,7,2,25.25,5,0.3386826577530816,0,False,0
6620-JDYNW,1,17,36,60.6,6,0.2602742863230948,0,False,0
1891-FZYSA,1,69,138,89.95,6,0.504782417534021,0,True,1
4770-UEZOX,1,18,8,74.75,2,0.5526090058764289,0,False,0
1038-RQOST,1,12,76,20.6,1,0.32797651330510236,0,False,0
7613-LLQFO,1,65,48,84.45,11,0.5025142272788582,0,False,1
4568-TTZRT,1,22,27,20.4,1,0.21267580841953143,0,False,0
9513-DXHDA,1,2,81,81.7,2,0.6850991408962096,2,False,0
2640-PMGFL,1,37,54,79.5,7,0.6593855653704304,2,True,1
3801-HMYNL,1,62,4,89.15,9,0.16185567309112334,0,False,1
0516-QREYC,1,18,48,20.3,2,0.30119259705654133,0,False,0
9685-WKZGT,1,35,56,74.95,11,0.7184828484363921,0,True,1
6022-UGGSO,1,70,64,74.4,11,0.4441572454649856,0,False,1
8084-OIVBS,1,27,33,20.0,2,0.2598728619737744,0,False,0
8896-BQTTI,1,9,4,25.0,0,0.28277780446818795,0,False,0
3865-QBWSJ,1,27,114,80.45,6,0.15587546302008773,0,False,0
3352-RICWQ,1,9,36,19.75,0,0.3683386379587945,0,False,0
2160-GPFXD,1,14,108,65.65,0,0.24484775835258654,1,False,0
2065-MMKGR,1,8,116,71.0,2,0.13450850729980515,0,False,0
5857-TYBCJ,1,19,132,89.2,5,0.6820865222323396,0,False,0
1498-NHTLT,1,3,236,86.75,1,0.6441837855907707,2,False,0
4484-CGXFK,1,73,6,55.3,8,0.4729486719441539,0,True,1
1402-PTHGN,1,5,72,61.5,2,0.10957296270924222,2,False,0
4176-RELJR,1,14,201,25.1,1,0.11665617859318539,0,False,0
6214-EDAKZ,1,50,44,55.15,7,0.6018987319975665,2,False,1
5199-FPUSP,1,4,99,34.05,1,0.20082645887125639,1,False,0
6377-KSLXC,1,7,20,19.95,1,0.3679312144167999,0,False,0
1796-JANOW,1,20,6,19.95,0,0.2677701616986683,0,False,0
0238-WHBIQ,1,25,288,89.7,0,0.3279688986462733,2,False,0
8735-NBLWT,1,28,18,20.4,1,0.30613995302652175,0,False,0
6651-RLGGM,1,12,201,26.3,0,0.25609621817131767,0,False,0
6127-ISGTU,1,73,48,84.95,8,0.6870602768042491,0,False,1
1614-JBEBI,1,11,32,20.7,0,0.26341171086031867,0,False,0
8740-XLHDR,1,32,15,43.25,6,0.21563689155713517,2,True,1
1208-DNHLN,1,51,69,48.35,7,0.23074144975229452,0,True,1
1761-AEZZR,1,35,2,79.55,10,0.7658763213051863,0,False,1
3923-CSIHK,1,31,200,71.05,10,0.5755988361929725,0,False,1
5696-EXCYS,1,20,68,19.45,0,0.2131888444486947,0,False,0
5795-KTGUD,1,29,136,110.8,3,0.15392294547587443,0,False,0
7120-RFMVS,1,31,2,84.5,9,0.6872885802148186,0,False,1
7924-GJZFI,1,23,100,69.3,6,0.6278161498169613,0,False,0
4702-HDRKD,1,4,134,49.35,2,0.3866739634385111,2,False,0
8512-WIWYV,1,15,64,20.35,1,0.24729462539532648,0,False,0
5897-ZYEKH,1,24,134,105.6,4,0.5473724985647063,0,False,0
5456-ITGIC,1,25,288,64.45,1,0.12786315684834226,2,False,0
7317-GGVPB,1,59,142,108.6,7,0.1852973475131628,1,True,1
1406-PUQVY,1,7,3,49.9,5,0.49004355868612326,0,False,0
1322-AGOQM,1,37,138,30.3,12,0.36818866764862046,0,False,1
3677-IYRBF,1,51,8,30.4,7,0.6762541394859212,0,False,1
5692-FPTAH,1,73,2,45.4,7,0.39125845266302706,0,False,1
9114-AAFQH,1,5,144,65.65,4,0.6670240099514559,0,False,0
8715-KKTFG,1,12,244,103.3,2,0.2936393638636048,1,False,0
1550-LOAHA,1,34,96,84.15,8,0.37704899136873304,0,False,1
1728-BQDMA,1,10,4,44.45,3,0.7657065487751242,0,False,0
0268-QKIWO,1,58,12,19.75,7,0.7392388022385306,0,True,1
0876-WDUUZ,1,60,15,85.4,5,0.3584418531459469,1,False,1
5117-ZSMHQ,1,12,284,89.9,0,0.30151097663311843,1,False,0
5151-HQRDG,1,7,111,55.05,5,0.10048178417189345,0,False,0
0960-HUWBM,1,18,195,104.1,1,0.22885511509889583,2,False,0
6465-GSRCL,1,2,134,106.6,2,0.2906988313538043,2,False,0
0617-FHSGK,1,71,98,75.2,9,0.26413821413338145,0,False,1
0263-FJTQO,1,15,150,70.5,2,0.34633798896726176,1,False,0
7319-ZNRTR,1,12,100,19.6,2,0.6871342718849823,0,False,0
2858-MOFSQ,1,84,68,55.85,11,0.27960460283848176,0,True,1
7503-EPSZW,1,17,128,24.05,0,0.10659821597771911,0,False,0
7089-XXAYG,1,4,75,38.1,5,0.21079898570041536,0,False,0
8118-LSUEL,1,46,46,106.4,9,0.5577177418916358,0,False,1
8070-AAWZP,1,9,72,34.25,1,0.20163643262657527,1,False,0
1666-JXLKU,1,19,111,100.05,5,0.6167592816545362,0,False,0
7855-DIWPO,1,28,42,68.65,4,0.5944781088263316,0,False,0
5133-POWUA,1,27,4,45.8,6,0.10667261471469147,0,False,0
5652-MSDEY,1,23,20,75.75,5,0.23106187479409135,0,False,0
7005-CCBKV,1,45,18,84.4,10,0.8136664490035124,0,False,1
1810-BOHSY,1,23,102,96.4,6,0.10920957237956556,0,False,0
1784-BXEFA,1,2,40,20.55,1,0.3547145755279192,0,False,0
7351-MHQVU,1,6,24,50.95,2,0.2151638898250024,1,False,0
9224-VTYID,1,18,141,90.5,2,0.13547062868363555,2,False,0
9500-IWPXQ,1,6,122,79.4,0,0.6865953680590835,2,False,0
5762-TJXGK,1,13,208,58.75,5,0.3857081684273228,0,False,0
4504-YOULA,1,26,70,59.45,4,0.26275386971164455,0,False,0
5569-IDSEY,1,19,284,105.7,4,0.30599042673579147,0,False,0
4250-FDVOU,1,49,18,56.25,6,0.8124683353461315,0,False,1
7284-ZZLOH,1,12,135,53.3,4,0.339802036674226,0,False,0
5277-ZLOOR,1,85,4,85.55,11,0.5811691779904579,0,False,1
2141-RRYGO,1,73,12,68.65,8,0.3222986239692775,0,False,1
1777-JYQPJ,1,6,8,24.3,6,0.38483486976186243,0,False,0
6376-GAHQE,1,86,12,77.85,11,0.7436274146866755,0,False,1
3401-URHDA,1,5,204,59.9,2,0.3509328681131403,2,False,0
1599-EAHXY,1,18,240,23.95,0,0.24566491030333595,0,False,0
8631-XVRZL,1,3,27,20.15,1,0.19572079791186145,0,False,0
5052-PNLOS,1,35,12,105.35,7,0.3028717669272622,0,False,1
3853-LYGAM,1,22,68,95.65,2,0.2476599934358246,1,False,0
6979-ZNSFF,1,47,16,87.05,7,0.7494483000799894,0,False,1
5751-USDBL,1,10,92,81.0,2,0.3923145905781579,1,False,0
5680-LQOGP,1,19,136,82.45,2,0.3459406202527002,1,False,0
2386-LAHRK,1,61,3,53.5,9,0.39780388524563326,0,True,1
8189-DUKMV,1,29,8,20.5,2,0.20451117951829098,0,False,0
6032-IGALN,1,82,4,25.1,6,0.36872661362634507,0,False,1
9931-DCEZH,1,29,84,54.4,2,0.19898008863921388,1,False,0
1898-JSNDC,1,16,117,58.6,3,0.13541142259178607,0,False,0
0315-LVCRK,1,17,33,84.8,2,0.6103406135012457,0,False,0
3911-RSNHI,1,7,213,61.4,2,0.23649659029359893,2,False,0
2410-CIYFZ,1,13,8,20.4,0,0.3765097700291854,0,False,0
4248-HCETZ,1,43,120,79.65,11,0.24765816627340456,0,False,1
5505-OVWQW,1,2,34,20.15,1,0.37828977379429096,0,False,0
7271-AJDTL,1,4,165,94.45,3,0.12359016015853078,0,False,0
1867-TJHTS,1,10,116,79.8,4,0.3491535507239004,0,False,0
0516-WJVXC,1,79,20,54.2,5,0.6775900948394251,2,False,1
9174-FKWZE,1,74,3,19.45,4,0.6734509792493857,0,False,1
6860-YRJZP,1,17,36,74.05,6,0.5752864169313031,0,False,0
4429-WYGFR,1,20,52,49.15,2,0.3351278907992724,2,False,0
2817-LVCPP,1,6,200,19.4,2,0.24498897377343312,0,False,0
5038-ETMLM,1,19,216,113.65,0,0.3145610532654305,2,False,0
5056-FIMPT,1,5,129,106.0,0,0.26566814403555117,1,False,0
4521-WFJAI,1,10,112,25.95,1,0.14723191136002334,0,False,0
6569-KTMDU,1,9,3,19.1,0,0.11936757705199068,0,False,0
8809-RIHDD,1,30,288,103.4,8,0.6419908457300859,0,False,1
8809-XKHMD,1,13,288,100.55,2,0.3798366468837546,1,False,0
0396-YCHWO,1,19,144,95.4,4,0.6301202106975181,0,False,0
0867-LDTTC,1,21,20,75.15,0,0.3406576202850613,2,False,0
4822-NGOCH,1,52,26,84.45,10,0.6716558081392515,0,False,1
9391-DXGGG,1,6,176,89.15,5,0.38737158588203136,0,False,0
9844-FELAJ,1,4,140,107.9,0,0.639751258910392,1,False,0
2122-SZZZD,1,24,176,19.5,2,0.11711513661339189,0,False,0
5307-DZCVC,1,84,64,85.95,8,0.33420051499167547,0,False,1
3148-AOIQT,1,3,276,24.95,0,0.31163695249932744,0,False,0
8679-JOEVF,1,64,64,59.4,5,0.6288858202076804,1,False,1
8395-ETZKQ,1,4,136,19.5,1,0.1979173729570944,0,False,0
6692-YQHXC,1,25,48,69.95,4,0.15647954430683178,0,False,0
3889-VWBID,1,5,204,82.85,2,0.24468281325289432,2,False,0
5222-JCXZT,1,8,12,19.0,1,0.2998604227871461,0,False,0
9754-CLVZW,1,16,52,38.85,2,0.2736659288110579,2,False,0
1432-FPAXX,1,66,87,30.6,10,0.6735944147912374,0,False,1
2739-CCZMB,1,3,15,20.35,2,0.2619083332987585,0,False,0
7080-TNUWP,1,24,140,95.0,3,0.13238647909437956,0,False,0
0496-AHOOK,1,12,72,74.4,0,0.30875203115797645,2,False,0
8336-TAVKX,1,25,216,78.45,2,0.3202768131387801,1,False,0
2468-SJFLM,1,8,3,74.3,0,0.10343578122912718,2,False,0
3181-VTHOE,1,13,140,51.05,2,0.1811558667582607,1,False,0
7168-HDQHG,1,4,72,19.2,0,0.12763505805198191,0,False,0
4803-AXVYP,1,47,114,99.55,4,0.7131850959317738,1,True,1
3884-HCSWG,1,74,51,70.0,10,0.7492713754680306,0,False,1
4567-AKPIA,1,13,82,109.1,1,0.23972142826796874,1,False,0
5077-DXTCG,1,59,3,45.3,7,0.6719145574317915,0,True,1
1142-WACZW,1,53,4,29.85,4,0.3894321757686311,2,True,1
7901-HXJVA,1,17,42,76.45,4,0.7502365149085526,0,False,0
5649-ANRML,1,59,4,95.1,6,0.15059786747412696,1,True,1
4892-VLANZ,1,43,4,19.8,6,0.23444764839876023,0,True,1
5924-IFQTT,1,17,52,72.8,0,0.7921165075330989,1,False,0
7968-QUXNS,1,3,12,18.95,2,0.22700502005763795,0,False,0
2919-HBCJO,1,45,16,76.65,8,0.1928600277660576,0,True,1
4236-XPXAV,1,36,15,99.15,7,0.3973648229740766,2,False,1
8903-WMRNW,1,2,30,101.75,6,0.8790239331593441,0,False,0
2452-SNHFZ,1,25,94,75.45,5,0.3824681107971877,0,False,0
3629-WEAAM,1,13,24,64.1,2,0.13950175890182132,1,False,0
6029-CSMJE,1,20,51,25.65,5,0.17027657704274862,0,False,0
7993-NQLJE,1,2,30,75.1,4,0.23262008744975232,0,False,0
9909-DFRJA,1,20,78,95.85,0,0.3496387774697675,1,False,0
9099-FTUHS,1,28,46,54.4,4,0.705838141856783,0,False,0
0581-BXBUB,1,11,12,72.75,3,0.7045287897382397,0,False,0
4962-CHQPW,1,27,58,19.85,0,0.37622898734721133,0,False,0
9467-ROOLM,1,26,75,19.05,2,0.33423005291515606,0,False,0
3030-YZADT,1,47,27,44.95,8,0.1785310030434935,0,False,1
7410-KTVFV,1,43,72,49.55,7,0.18563370471615082,0,True,1
5150-ITWWB,1,11,12,94.85,5,0.5477914814154374,0,False,0
2253-KPMNB,1,23,276,46.25,0,0.1909226100500853,2,False,0
1345-ZUKID,1,3,42,19.35,1,0.17472968491093394,0,False,0
6429-SHBCB,1,3,38,69.6,4,0.32574581796272273,0,False,0
9281-OFDMF,1,28,117,90.7,3,0.43106765033651717,0,False,0
2603-HVKCG,1,26,124,101.4,5,0.6899839733129337,0,False,0
1834-WULEG,1,12,72,20.25,0,0.3470691314544904,0,False,0
9097-ZUBYC,1,24,56,48.8,0,0.11981321300344536,2,False,0
5148-ORICT,1,5,256,74.35,1,0.11855413216029886,2,False,0
4893-GYUJU,1,20,100,19.35,2,0.18563914086799033,0,False,0
4578-PHJYZ,1,7,104,68.75,0,0.6447062024104394,1,False,0
7272-QDCKA,1,7,112,100.2,4,0.7284399349978399,0,False,0
8908-SLFCJ,1,13,84,20.85,1,0.3026354630504901,0,False,0
8393-DLHGA,1,45,75,95.9,10,0.7025524521589197,0,False,1
9766-HGEDE,1,25,68,19.35,0,0.20720421107866685,0,False,0
6968-MHOMU,1,21,174,45.0,5,0.24951935038409087,0,False,0
7395-IGJOS,1,81,68,81.5,7,0.2919972488512357,0,True,1
5044-XDPYX,1,12,102,25.5,0,0.1358278806419111,0,False,0
1814-WFGVS,1,13,144,48.9,2,0.16885357433616824,1,False,0
2834-SPCJV,1,70,208,84.1,9,0.8645984221756113,0,False,1
3721-WKIIL,1,10,81,19.6,0,0.20269791296473427,0,False,0
6734-CKRSM,1,1,9,20.0,1,0.3403469145759116,0,False,0
1265-ZFOSD,1,25,192,81.3,1,0.17529692570114325,1,False,0
6568-POCUI,1,8,180,95.2,2,0.11249210546080657,1,False,0
7890-VYYWG,1,63,12,36.45,9,0.2501201777420229,0,True,1
5197-LQXXH,1,16,142,83.3,2,0.36774461306874595,1,False,0
9907-SWKKF,1,50,2,25.05,12,0.3457853647426414,0,False,1
3457-PQBYH,1,3,232,20.3,1,0.17588175067734696,0,False,0
7682-AZNDK,1,3,68,89.85,4,0.7353221763260961,0,False,0
0587-DMGBH,1,54,24,49.85,11,0.7412223280116326,0,False,1
5384-ZTTWP,1,5,45,19.8,2,0.11469970113660102,0,False,0
3745-HRPHI,1,26,264,54.65,2,0.10837738593032553,2,False,0
7636-OWBPG,1,11,36,29.35,6,0.24553412020099755,0,False,0
1231-YNDEK,1,7,232,19.15,2,0.26389685671414487,0,False,0
1407-DIGZV,1,21,9,19.1,1,0.12397387617477712,0,False,0
6397-JNZZG,1,61,172,55.55,12,0.37667219611755376,0,False,1
0570-BFQHT,1,10,27,80.55,2,0.7869031472464831,0,False,0
4393-OBCRR,1,10,9,20.25,1,0.34038470754602257,0,False,0
3523-QRQLL,1,42,44,69.5,10,0.2752069753649055,0,True,1
8564-LDKFL,1,2,80,106.0,2,0.29906322284635445,0,False,0
3696-DFHHB,1,3,136,25.5,2,0.2163580689481361,0,False,0
0895-DQHEW,1,49,108,104.3,10,0.6772435712935301,0,False,1
4717-GHADL,1,11,100,79.6,1,0.3934548674212809,2,False,0
5501-TVMGM,1,13,2,55.25,2,0.6454558123534442,0,False,0
5879-HMFFH,1,7,288,88.05,1,0.20249011686195095,1,False,0
6772-WFQRD,1,13,160,20.4,0,0.18557173671474037,0,False,0
3810-DVDQQ,1,2,144,117.6,2,0.3890037822541189,1,False,0
6972-SNKKW,1,6,24,20.0,1,0.15550068913241952,0,False,0
3694-GLTJM,1,9,10,19.65,2,0.34185898350088595,0,False,0
8550-XSXUQ,1,20,192,70.55,6,0.23957868760262765,0,False,0
8149-RSOUN,1,89,3,93.85,10,0.5357625700492793,0,True,1
9055-MOJJJ,1,2,256,65.8,2,0.32426133639365473,2,False,0
4359-INNWN,1,18,68,20.05,0,0.14441152901378304,0,False,0
0585-EGDDA,1,16,160,80.0,2,0.553360021131521,0,False,0
4032-RMHCI,1,25,123,35.4,3,0.1107501063303245,0,False,0
0549-CYCQN,1,12,102,79.6,4,0.3011220464534409,0,False,0
3481-JHUZH,1,7,164,80.25,6,0.4982747613747346,0,False,0
7250-EQKIY,1,63,4,50.45,9,0.12618663930216611,0,False,1
3594-IVHJZ,1,17,6,20.45,2,0.353447914368761,0,False,0
6869-FGJJC,1,13,136,79.6,5,0.2328865561047784,0,False,0
3896-ZVNET,1,11,96,24.7,0,0.16029270656447278,0,False,0
8205-VSLRB,1,6,210,77.3,1,0.277775372786614,1,False,0
5960-MVTUK,1,29,6,29.75,0,0.6838193482994168,1,False,0
6817-WTYHE,1,23,4,44.9,4,0.22327249802285748,0,False,0
3082-VQXNH,1,27,12,29.8,3,0.3716251200248043,0,False,0
4013-UBXWQ,1,44,28,74.65,5,0.7789878003079762,2,True,1
4931-TRZWN,1,6,52,71.95,4,0.5100664015636883,0,False,0
0750-EKNGL,1,6,28,20.75,2,0.271232394984226,0,False,0
7669-LCRSD,1,2,36,56.3,5,0.12662317021143016,0,False,0
3567-PQTSO,1,22,159,105.25,4,0.665220962345626,0,False,0
5519-NPHVG,1,64,48,94.2,6,0.776988309015584,0,False,1
8043-PNYSD,1,25,126,19.55,2,0.23862397771247268,0,False,0
9938-EKRGF,1,15,60,84.45,1,0.36763183048531056,2,False,0
2703-AMTUL,1,28,72,53.65,3,0.14979968967746926,0,False,0
0928-JMXNP,1,17,8,29.9,3,0.4847256358568326,0,False,0
8173-RXAYP,1,29,48,19.7,2,0.20584741692012787,0,False,0
4825-XJGDM,1,8,183,43.7,0,0.20989769267784003,2,False,0
5402-HTOTQ,1,5,32,55.3,3,0.7933459639607954,0,False,0
6734-JDTTV,1,17,130,19.85,2,0.2798231685905116,0,False,0
7850-THJMU,1,20,78,19.65,0,0.26597482778398907,0,False,0
3890-RTCMS,1,1,32,49.45,2,0.2807126520484282,1,False,0
8849-GYOKR,1,33,108,106.55,6,0.3196574117570228,0,True,1
3148-BLQJT,1,33,4,20.1,8,0.36784499158272665,0,True,1
3717-FDJFU,1,15,10,20.45,1,0.22442198694316606,0,False,0
3665-JATSN,1,5,38,39.7,3,0.6709049855203228,0,False,0
7966-YOTQW,1,7,20,54.5,5,0.24852906492580862,0,False,0
0461-CVKMU,1,66,46,83.8,3,0.7911232292442423,1,False,1
8806-EAGWC,1,68,6,55.15,9,0.36244713641793036,0,False,1
8853-TZDGH,1,22,216,111.6,2,0.10966444670945014,1,False,0
7779-LGOVN,1,81,20,86.65,8,0.7558878521844323,0,True,1
4324-BZCKL,1,5,20,55.55,3,0.3968141879381427,0,False,0
6924-TDGMT,1,19,33,20.55,1,0.24886732435673928,0,False,0
9710-ZUSHQ,1,65,111,106.75,12,0.35929110478050774,0,False,1
1536-YHDOE,1,15,34,62.1,1,0.15576995572504881,1,False,0
8123-QBNAZ,1,10,72,104.5,4,0.28128612707389955,0,False,0
3629-ZNKXA,1,27,34,101.8,4,0.7020621662031801,0,False,0
4827-LTQRJ,1,16,264,110.6,1,0.22945993948563137,1,False,0
7711-YIJWC,1,12,244,84.9,2,0.24601661767151314,1,False,0
5482-VXSXJ,1,18,44,93.2,4,0.12460537133470535,0,False,0
7365-BVCJH,1,23,3,24.4,4,0.5864353499193238,0,False,0
9620-ENEJV,1,1,12,70.55,3,0.240612489874895,0,False,0
4183-WCSEP,1,56,93,78.45,7,0.7797202309816522,2,True,1
2378-YIZKA,1,22,204,85.0,1,0.37939728163441455,2,False,0
5498-TXHLF,1,51,102,87.45,12,0.7126482634585167,0,True,1
0689-DSXGL,1,3,104,85.8,2,0.34791957980038524,1,False,0
6818-DJXAA,1,2,20,91.1,2,0.6794087944194047,1,False,0
9722-UJOJR,1,66,87,70.75,9,0.6294006785229411,0,False,1
0464-WJTKO,1,2,288,20.1,0,0.33070992963602763,0,False,0
8902-ZEOVF,1,13,188,20.05,2,0.2515908857232788,0,False,0
6778-EICRF,1,9,96,74.8,4,0.23738143104905637,0,False,0
2662-NNTDK,1,16,195,24.8,0,0.14774305667255805,0,False,0
4132-KALRO,1,27,8,100.85,0,0.353144595012427,1,False,0
3902-FOIGH,1,50,36,101.35,8,0.571970836757349,0,True,1
6772-KSATR,1,83,4,81.7,10,0.5788501659819615,0,False,1
7112-OPOTK,1,67,66,68.25,8,0.5857753832688717,0,False,1
2874-YXVVA,1,21,102,105.1,0,0.7025979099729639,2,False,0
1245-HARPS,1,7,42,20.4,0,0.3357918826887692,0,False,0
4210-QFJMF,1,39,16,79.15,9,0.6568385239733704,0,True,1
4323-ELYYB,1,20,39,20.0,1,0.3141845171537305,0,False,0
4293-ETKAP,1,24,130,79.4,1,0.3794108164045469,2,False,0
6064-PUPMC,1,29,92,57.2,2,0.26166503546112285,1,False,0
6504-VBLFL,1,27,220,58.6,6,0.6895232350557037,0,False,0
6322-PJJDJ,1,26,98,94.8,3,0.662059140536025,0,False,0
0330-BGYZE,1,13,240,102.5,3,0.19345901234619484,0,False,0
1085-LDWAM,1,27,207,20.35,0,0.37220464320525726,0,False,0
7586-ZATGZ,1,26,120,84.9,4,0.8054850875869823,0,False,0
7197-VOJMM,1,7,268,69.2,1,0.3116452337059832,2,False,0
3318-OSATS,1,79,70,95.45,10,0.632553035990875,0,True,1
5828-AVIPD,1,74,57,100.95,5,0.8422775211440259,1,False,1
1843-TLSGD,1,21,26,20.85,2,0.18931171884232614,0,False,0
9626-VFRGG,1,27,123,88.5,4,0.18494054947205488,0,False,0
7075-BNDVQ,1,6,12,35.0,2,0.17264149985895466,0,False,0
9143-CANJF,1,5,96,55.15,2,0.6525367058633591,1,False,0
7284-BUYEC,1,23,20,50.95,2,0.3391856919622901,0,False,0
2041-JIJCI,1,28,10,64.0,5,0.6727011350850783,0,False,0
1086-LXKFY,1,65,4,69.1,7,0.2955951131014352,0,False,1
4900-MSOMT,1,21,216,80.2,0,0.20468822938191786,2,False,0
2229-VWQJH,1,15,72,49.3,3,0.11192726274186471,0,False,0
9194-GFVOI,1,26,84,84.35,0,0.17609075309237593,1,False,0
1336-EZFZY,1,16,8,20.05,1,0.2752909681391278,0,False,0
4282-MSACW,1,19,204,117.2,2,0.34387980471531665,2,False,0
1403-LKLIK,1,9,132,20.1,2,0.33315849352989924,0,False,0
2636-ALXXZ,1,81,4,69.6,10,0.5997926993719327,0,False,1
7774-OJSXI,1,84,62,103.45,10,0.428463129832623,0,True,1
7786-WBJYI,1,82,8,77.95,13,0.3551680119988124,0,False,1
0136-IFMYD,1,26,207,109.95,2,0.5091181707862293,1,False,0
5144-TVGLP,1,19,114,94.75,2,0.613055294846949,0,False,0
9643-AVVWI,1,7,6,80.0,0,0.512205791616574,1,False,0
0253-ZTEOB,1,4,144,79.65,2,0.740619088136425,1,False,0
2706-QZIHY,1,3,30,25.2,1,0.2090009293562549,0,False,0
6061-PQHMK,1,24,50,19.9,0,0.16074808534045376,0,False,0
9885-CSMWE,1,47,4,78.45,11,0.7454077048506549,0,True,1
6137-MFAJN,1,20,96,44.8,5,0.6700902362444814,0,False,0
9122-UMROB,1,11,3,20.3,1,0.15003647551624044,0,False,0
4232-JGKIY,1,1,4,19.2,1,0.7058019166942978,0,False,0
2402-TAIRZ,1,6,148,80.05,2,0.6594917148822756,0,False,0
9659-ZTWSM,1,26,198,107.35,2,0.18212277132624854,1,False,0
9139-TWBAS,1,11,78,47.85,6,0.15592751374055208,0,False,0
6685-GBWJZ,1,27,189,70.8,0,0.12257555859564404,2,False,0
5016-ETTFF,1,71,20,29.5,6,0.258370637521062,0,True,1
3866-MDTUB,1,50,8,70.75,10,0.653673139690973,0,False,1
2195-VVRJF,1,7,36,59.1,4,0.17523696850009632,0,False,0
3913-RDSJZ,1,6,128,25.55,0,0.2381913314891282,0,False,0
8058-JMEQO,1,78,18,84.45,11,0.5836342725801021,0,False,1
4203-QGNZA,1,2,56,20.25,1,0.22126024719808832,0,False,0
5043-TRZWM,1,27,4,75.55,2,0.4844029849609502,0,False,0
0697-ZMSWS,1,85,16,85.65,9,0.7191298398974024,0,True,1
7657-DYEPJ,1,38,76,70.15,5,0.30297156850017065,2,False,1
9494-BDNNC,1,15,198,95.3,5,0.5495219726516776,0,False,0
1640-PLFMP,1,18,4,70.25,2,0.6753064738255148,0,False,0
5366-OBVMR,1,27,36,50.3,2,0.1548788888299133,1,False,0
8276-MQBYC,1,89,153,97.8,7,0.4870898687986686,0,False,1
7593-XFKDI,1,77,3,46.3,9,0.3827864743437678,0,True,1
4573-JKNAE,1,3,24,19.35,2,0.19270508852076815,0,False,0
0337-CNPZE,1,62,164,106.3,11,0.8740535311175822,0,False,1
9817-APLHW,1,7,36,25.0,0,0.6286554789025252,0,False,0
8380-MQINP,1,1,220,20.3,0,0.3940128798446415,0,False,0
0840-DFEZH,1,25,28,75.35,4,0.7222197556740807,0,False,0
1513-XNPPH,1,89,36,89.4,4,0.6096686618433775,1,True,1
8690-ZVLCL,1,6,136,88.0,1,0.3556686000926448,1,False,0
6015-VVHHE,1,50,15,83.15,12,0.1443635567583905,0,False,1
1125-SNVCK,1,3,147,43.8,3,0.30765928173229423,0,False,0
0384-LPITE,1,19,160,62.05,6,0.2501222348270093,0,False,0
4616-EWBNJ,1,2,32,20.1,0,0.3123175024433452,0,False,0
6347-DCUIK,1,63,40,74.15,5,0.3294968598004595,0,False,1
